ï..BOROUGH,BUILDING.CLASS.CATEGORY,RESIDENTIAL.UNITS,LAND..SQUARE.FEET,GROSS..SQUARE.FEET,YEAR.BUILT,SALE.PRICE,MortgageRate,CovidDummy
StatenIsland,2 TWO FAMILY DWELLINGS,2,4275,2541,1970,821500,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4280,2319,1984,695000,4.35,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5916,1523,1945,525000,4.2,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,19320,1760,1960,1475000,3.99,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2375,1386,1996,648888,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5000,2300,1997,890000,3.64,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4879,2392,1965,775000,3.73,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,1958,1965,799900,3.58,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2736,2100,1998,575000,3.68,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4446,2100,1998,580403,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,2488,1970,775000,4.2,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,2444,1965,860000,4.06,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3884,2269,1985,770000,4.35,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3320,1152,1975,539081,4.35,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,2328,1975,780000,3.99,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,1974,1965,735000,3.64,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5600,2496,1960,590000,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5000,2480,1960,715000,3.68,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,1091,1858,1996,547800,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,1442,2280,2004,544200,3.75,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2079,2280,2004,510000,3.64,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5950,1720,1930,650000,3.64,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,6000,1272,1915,384306,4.06,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,2284,1991,825000,4.06,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,2234,1975,362500,3.75,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,2990,1984,848000,3.58,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,2890,1984,825000,3.64,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,8000,2988,1980,1050000,3.73,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,2775,2018,925386,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,2259,1985,759000,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,8000,3536,1980,990000,3.99,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4084,1944,2012,915000,3.73,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5481,3276,2017,1095946,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5527,3276,2017,1212735,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,2000,1965,810000,3.99,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,2350,1970,720000,4.35,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,1950,1960,740000,4.06,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5333,2376,1975,740000,3.99,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4688,2556,2017,895042,4.35,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,0,0,2017,814599,4.35,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,2443,2019,997885,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,2443,2019,997885,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,8500,4400,1990,990000,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,8625,3716,1992,1057000,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4120,2112,1970,860000,4.35,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,2686,2019,1089528,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3882,2328,2016,900000,3.75,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3430,1836,1997,665000,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4676,2380,2005,975000,3.64,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4118,2292,2004,920000,3.68,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,6240,3500,1986,810000,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,2538,1970,840000,3.75,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4275,1880,1970,605000,3.73,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3580,1775,2005,790000,3.68,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,6500,2872,1980,980000,4.06,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,6047,2376,1980,925000,3.64,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4100,2608,1983,830000,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5000,2820,1975,545000,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,2200,2009,860000,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4385,2376,2006,1125000,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5817,2953,2017,1120075,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4900,2250,1905,572500,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,7310,2648,1955,870000,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3704,1500,1955,650000,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3889,1461,2018,660000,3.73,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5960,1461,2018,620001,3.68,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3232,1461,2018,621133,3.75,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3917,1461,2018,672045,3.75,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5120,2144,1930,610000,3.58,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2000,2640,1986,718000,3.68,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2584,1456,1960,600000,3.58,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4960,2646,1987,670000,4.06,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4520,2188,1975,733500,4.35,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4520,2188,1975,675000,3.75,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4520,2188,1975,656435,4.2,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3001,1700,1975,405000,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5400,2384,1970,999000,3.75,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3960,1788,1925,476580,4.35,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,1280,1925,673000,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3000,1600,2002,595000,3.58,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2500,1440,2003,615000,3.64,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4800,2360,1970,929000,4.06,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3940,2504,1975,842500,3.99,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3740,1872,1980,1110000,3.99,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4068,1872,1980,1110000,3.99,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5250,1440,1955,345000,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4552,1792,1975,740000,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4200,1520,1970,580000,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,2200,1965,729000,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3300,1020,1965,518704,3.58,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4240,2272,1975,860000,4.35,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,6444,2360,1965,860000,4.06,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4167,2768,1985,860000,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4800,2118,1935,490000,4.2,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2400,1400,2004,469000,4.35,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2255,2100,2002,515000,3.75,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5152,2900,2013,725000,3.68,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,9074,2293,1930,457713,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3568,2074,2018,728049,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,7000,2220,1905,385320,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2500,1656,1915,295000,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2850,1199,2004,467000,3.64,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2500,1340,1925,475000,3.99,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3000,2000,1970,478325,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2050,1500,2001,437500,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4138,2132,1930,680000,3.68,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4138,2132,1930,499000,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2320,1290,2005,425000,3.68,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5908,2320,1920,475000,4.35,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,6400,2396,1915,470000,4.2,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5000,1972,1915,485000,3.68,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5000,1972,1915,215000,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4060,2432,2016,680000,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,6821,1799,1901,612000,3.73,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5950,1348,1901,495000,3.75,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5796,2548,1986,200000,4.2,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5796,2548,1986,442500,3.58,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3200,1536,1985,245000,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2200,1800,1985,250000,3.99,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5628,1200,1950,515000,4.06,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,7440,2499,2019,794235,3.68,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5721,1270,1925,570000,3.73,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3304,1800,1905,510000,4.2,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3760,2198,2019,794235,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4508,2259,2019,728049,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4512,2259,2019,762548,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4060,1344,1910,378000,3.68,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4500,2240,1910,660000,3.64,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3325,1512,2004,428000,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,1508,1176,2004,404512,4.06,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2810,1600,2004,435000,3.73,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3509,1656,1925,375000,3.73,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,11800,2488,1901,640000,3.73,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2820,1548,2005,385000,3.75,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2820,1548,2005,770406,4.06,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4397,2040,2008,650000,3.58,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4795,2416,2018,758596,4.2,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4032,2416,2018,753505,4.06,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3254,1300,2001,477000,3.64,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3700,1316,2004,449000,3.64,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5000,1710,1925,500000,3.64,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,7575,1296,1915,529000,3.99,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,7575,1296,1915,380000,4.06,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3952,1812,1910,300000,3.73,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4275,1456,1940,416000,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2731,1408,2004,478500,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,6500,1623,1945,727000,4.2,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5000,1200,1925,659000,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4816,2092,1970,780000,4.35,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4305,2254,1973,545000,4.06,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,7874,2192,1970,910000,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3024,2440,1970,625000,3.64,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5037,2474,1960,750000,3.73,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5100,2224,1970,839000,3.73,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3000,1600,1975,595000,3.58,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3111,1872,1980,685000,3.58,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2688,1512,1980,660000,3.73,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4510,1680,1970,775000,3.68,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2375,2100,2004,670000,4.35,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3441,1600,1980,730000,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2000,1800,2003,495000,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,3900,2010,700000,3.68,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2880,2300,1994,642000,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2160,1300,2003,725000,4.35,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2160,1300,2003,690000,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,2280,2017,925589,4.2,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3400,2352,2018,967338,3.58,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3500,1440,2010,782000,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3500,1560,1975,700000,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,6908,2354,1915,675000,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3404,2208,1910,500000,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,1440,1915,825000,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,9637,5574,1900,1951000,3.75,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,1955,1976,1920,642000,3.64,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3626,3167,1920,655000,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3552,2500,1901,626288,3.99,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,8272,2272,1920,625000,3.75,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2675,2289,1920,629000,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2500,2933,1920,565000,3.73,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3700,3186,1925,227000,3.68,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2500,1815,1920,265000,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2500,2542,1930,310000,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2500,2648,1920,425000,3.75,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3400,2282,1920,380000,4.35,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4200,2732,1925,305000,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2500,2004,1920,330000,4.2,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5000,1320,1920,390000,3.75,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5000,2308,1920,450000,3.64,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2280,2625,1899,334620,3.75,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,1992,2092,1920,300000,4.06,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,6072,2244,1910,480000,4.35,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3300,2280,1910,429000,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,14144,2780,1899,926270,3.99,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,6300,1819,1901,530000,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3112,2160,2003,530000,3.75,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2813,2862,1935,450000,3.73,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2500,1248,1920,500000,4.35,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,1976,2142,1915,495000,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3170,1716,1925,310000,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4688,2904,1920,535000,3.99,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3150,1880,1920,340000,3.73,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3225,1712,1910,440000,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,1196,1763,2004,445000,3.68,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3412,1472,1901,417000,3.64,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4850,2028,1925,568000,3.75,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4480,1500,1920,465000,3.64,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2856,1932,1950,314000,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5000,2320,1920,789000,3.99,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4700,2176,1930,734267,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4700,2176,1930,590000,3.64,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4280,1684,1935,595000,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,1848,1920,798950,3.58,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3500,2388,2019,1069163,3.64,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3500,2388,2019,1007049,3.58,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5529,3320,1960,870000,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3500,2400,2019,1058979,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3500,2400,2019,1058980,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,2199,2018,998000,4.35,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,0,0,2018,998000,4.06,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,1750,1300,2005,648888,4.35,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3380,1300,2005,552500,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,1820,1300,2005,385000,3.99,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5510,2250,1984,700000,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4375,1632,1955,639000,4.06,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3700,1890,1975,758000,3.99,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3686,1900,2012,820000,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,6325,2136,1965,760000,3.58,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4644,2150,1965,885000,3.68,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4275,2136,1960,700000,3.75,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3750,1960,2006,841500,3.73,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4135,2000,1930,976388,3.75,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,0,0,2017,1016214,4.2,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3750,2499,2017,1016214,4.2,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,10000,2071,1915,740000,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3700,1900,2005,950000,4.35,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,976,1920,660000,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,2194,2018,987703,3.64,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4150,2500,2018,997885,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,6000,1164,1945,920000,4.06,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,7200,2680,1930,765000,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3920,2635,2019,1008068,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5031,2174,1960,768000,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3717,2488,1975,750000,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3000,1200,1993,655000,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,1550,1910,480000,3.68,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3100,2100,1980,633000,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,2063,1983,760000,3.58,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,2063,1983,1044605,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4960,1360,1930,549855,3.73,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2826,2275,1997,635000,3.64,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,1986,2275,1997,609999,3.75,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,1245,1955,610000,3.58,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5000,2028,1940,499999,4.2,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3720,1288,1925,450000,3.58,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3248,2020,1995,815000,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5000,3274,2018,1170988,4.06,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,6000,2150,1950,322718,3.99,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3995,1600,1965,690000,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,1880,1970,825000,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4582,2112,1960,870000,3.99,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4650,2338,1960,350000,3.68,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4500,2338,1960,350000,3.58,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2468,1612,1997,519000,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2468,1612,1997,650000,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3106,1612,1997,614900,3.58,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3174,1344,1998,500000,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3174,1344,1998,650000,3.68,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5500,1800,2000,780000,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,2270,1970,681000,4.35,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4520,2322,1970,720000,3.58,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4160,2446,1970,725000,3.99,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4620,2248,1965,718000,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3800,2556,1965,695000,3.68,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4488,2270,1965,817000,3.73,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4040,2156,1965,660000,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4400,2634,1965,940000,3.75,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4725,2556,1965,720000,3.68,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4920,2504,1965,623000,3.99,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4114,2304,1965,765000,3.58,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3000,3040,2004,748000,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4733,2492,1970,800000,3.68,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4123,2492,1970,675000,4.06,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4550,2200,1981,710000,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2300,1312,1980,200000,3.73,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2400,1352,1980,555000,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2400,1536,1980,590000,3.68,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4200,2600,1970,200000,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3654,2287,1970,790000,3.68,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,3100,2154,1980,700000,3.99,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4248,2136,1980,741000,3.75,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2856,1528,1980,650000,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4200,3241,1970,835000,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4200,3241,1970,820000,3.99,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,5046,2532,1975,850000,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4700,2744,1970,770000,4.35,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4200,2265,1970,815000,3.64,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,2488,1970,870000,3.99,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,2488,1970,880000,3.58,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,2488,1970,865000,4.46,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4100,2630,1970,908000,3.68,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4500,2740,1975,830000,3.99,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4100,2740,1975,835000,4.2,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4100,2720,1975,882000,3.58,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4200,2880,1975,885000,3.64,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4200,1872,1975,799888,3.99,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2398,2070,2001,610000,3.74,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,2170,2250,2000,630000,3.78,0
StatenIsland,2 TWO FAMILY DWELLINGS,2,4000,2080,1915,800000,4.46,0
